TIRF Data File: Project 1965; Run 051; Date 08-01-2018; Time 19:19; ISO False; ID c1wP2-o
ET	V	N	SA	IA	RL	RE	P	FX	FY	FZ	MX	MZ	NFX	NFY	RST	TSTI	TSTC	TSTO	AmbTmp	SR
s	kph	rpm	deg	deg	cm	cm	kPa	N	N	N	Nm	Nm	none	none	deg c	deg c	deg c	deg c	deg c	SAE
184.180	40.09	415.39	9.573	-0.006	24.55	25.25	83.57	-77.22	-2237.28	-1081.77	105.69	-4.89	0.0714	2.0682	33.94	55.08	57.73	42.48	26.94	-0.0277
184.190	40.10	415.18	9.667	-0.000	24.55	25.26	84.13	-77.81	-2270.40	-1091.75	113.55	-10.87	0.0713	2.0796	33.95	55.16	57.78	42.41	26.93	-0.0280
184.200	40.10	414.77	9.743	-0.013	24.55	25.28	84.13	-79.11	-2299.72	-1104.77	126.87	-14.55	0.0716	2.0816	33.96	55.28	57.84	42.24	26.94	-0.0287
184.210	40.10	414.56	9.842	-0.007	24.55	25.28	83.77	-85.08	-2321.66	-1115.04	139.20	-17.21	0.0763	2.0821	33.98	55.28	57.91	42.12	26.95	-0.0287
184.220	40.10	414.56	9.918	0.001	24.55	25.27	83.22	-91.80	-2324.95	-1125.46	151.04	-17.12	0.0816	2.0658	34.00	55.34	58.00	42.03	26.94	-0.0287
184.230	40.09	414.15	9.993	-0.019	24.56	25.29	82.86	-100.42	-2316.23	-1129.42	159.15	-14.71	0.0889	2.0508	34.02	55.38	58.07	41.97	26.93	-0.0290
184.240	40.07	414.22	10.079	0.009	24.54	25.27	83.27	-104.90	-2301.92	-1131.55	163.25	-7.99	0.0927	2.0343	34.01	55.41	58.20	41.98	26.94	-0.0287
184.250	40.07	414.15	10.139	-0.003	24.55	25.27	83.93	-101.77	-2282.45	-1130.41	163.29	2.67	0.0900	2.0191	34.00	55.41	58.29	42.00	26.94	-0.0284
184.260	40.07	414.02	10.255	-0.009	24.55	25.26	84.28	-94.04	-2262.53	-1121.29	155.47	14.09	0.0839	2.0178	33.98	55.44	58.34	42.09	26.93	-0.0282
184.270	40.07	414.36	10.299	-0.012	24.55	25.24	84.03	-86.06	-2240.64	-1108.49	143.06	21.64	0.0776	2.0213	33.97	55.45	58.37	42.13	26.93	-0.0272
184.280	40.08	414.22	10.370	-0.009	24.55	25.25	83.47	-78.64	-2223.70	-1094.16	128.03	24.20	0.0719	2.0323	33.98	55.54	58.37	42.15	26.95	-0.0276
184.290	40.10	414.22	10.457	-0.006	24.55	25.25	83.27	-71.34	-2210.88	-1080.49	113.79	22.22	0.0660	2.0462	33.97	55.65	58.39	42.14	26.94	-0.0278
184.300	40.10	413.95	10.557	0.009	24.54	25.26	83.57	-65.94	-2202.92	-1075.36	104.99	17.41	0.0613	2.0485	33.98	55.84	58.45	42.14	26.93	-0.0284
184.310	40.11	414.09	10.632	-0.006	24.55	25.25	84.33	-63.45	-2204.20	-1072.26	100.53	10.76	0.0592	2.0557	34.00	56.01	58.45	42.09	26.94	-0.0279
184.320	40.13	413.68	10.689	0.003	24.54	25.28	84.53	-62.93	-2220.17	-1076.52	102.12	3.43	0.0585	2.0624	34.00	56.14	58.45	42.05	26.95	-0.0293
184.330	40.12	413.27	10.775	-0.007	24.55	25.30	84.43	-62.68	-2248.96	-1087.92	110.19	-2.96	0.0576	2.0672	34.01	56.23	58.45	41.99	26.93	-0.0298
184.340	40.13	413.20	10.875	0.009	24.54	25.30	83.83	-63.89	-2281.40	-1102.50	122.59	-7.50	0.0580	2.0693	34.00	56.32	58.50	41.86	26.92	-0.0299
184.350	40.14	412.92	10.942	0.010	24.54	25.32	83.22	-67.59	-2310.21	-1116.17	135.76	-9.38	0.0606	2.0698	34.00	56.35	58.50	41.73	26.94	-0.0305
184.360	40.15	412.58	11.021	-0.010	24.55	25.34	83.17	-75.31	-2319.39	-1127.19	148.73	-9.85	0.0668	2.0577	34.01	56.44	58.57	41.61	26.94	-0.0312
184.370	40.15	412.58	11.090	-0.018	24.55	25.33	83.77	-85.93	-2312.20	-1132.44	156.87	-8.76	0.0759	2.0418	34.00	56.47	58.61	41.56	26.93	-0.0309
184.380	40.16	412.38	11.173	-0.015	24.55	25.35	84.23	-92.46	-2294.10	-1139.42	163.75	-4.50	0.0811	2.0134	34.02	56.54	58.68	41.51	26.94	-0.0315
184.390	40.16	412.17	11.258	0.001	24.54	25.35	84.28	-93.11	-2269.32	-1139.42	165.97	3.67	0.0817	1.9916	34.05	56.50	58.77	41.45	26.95	-0.0319
184.400	40.16	412.24	11.352	-0.015	24.55	25.34	83.77	-90.09	-2247.84	-1132.52	160.39	12.73	0.0795	1.9848	34.08	56.51	58.84	41.50	26.93	-0.0310
184.410	40.16	412.24	11.420	0.004	24.54	25.33	83.22	-91.03	-2228.94	-1120.01	148.39	17.83	0.0813	1.9901	34.09	56.48	58.89	41.55	26.93	-0.0310
184.420	40.17	412.17	11.474	0.010	24.54	25.33	82.81	-89.17	-2215.54	-1102.73	131.32	19.56	0.0809	2.0091	34.11	56.60	58.87	41.57	26.94	-0.0313
184.430	40.18	412.24	11.517	-0.004	24.54	25.33	83.17	-85.22	-2201.86	-1084.50	114.68	16.64	0.0786	2.0303	34.12	56.68	58.90	41.53	26.95	-0.0311
184.440	40.19	412.03	11.584	0.012	24.54	25.35	83.77	-86.34	-2185.59	-1073.75	104.68	7.83	0.0804	2.0355	34.14	56.84	58.98	41.56	26.93	-0.0320
184.450	40.20	411.97	11.625	0.017	24.54	25.35	84.03	-106.91	-2171.79	-1071.05	101.12	-9.86	0.0998	2.0277	34.16	56.98	59.03	41.56	26.93	-0.0321
184.460	40.21	411.83	11.663	0.004	24.54	25.37	83.93	-142.79	-2168.00	-1073.11	103.52	-32.65	0.1331	2.0203	34.20	57.11	59.10	41.55	26.95	-0.0326
184.470	40.21	411.62	11.689	-0.003	24.55	25.37	83.37	-179.40	-2189.88	-1082.27	109.37	-52.78	0.1658	2.0234	34.23	57.17	59.13	41.54	26.94	-0.0326
184.480	40.20	411.49	11.730	0.020	24.53	25.37	82.81	-200.03	-2228.73	-1094.09	117.34	-64.40	0.1828	2.0371	34.23	57.21	59.18	41.54	26.93	-0.0331
184.490	40.21	411.28	11.745	-0.002	24.54	25.39	82.76	-201.80	-2279.56	-1112.43	127.58	-65.51	0.1814	2.0492	34.25	57.18	59.21	41.53	26.94	-0.0333
184.500	40.21	411.01	11.779	0.010	24.54	25.41	83.42	-195.62	-2320.48	-1125.22	133.94	-60.67	0.1738	2.0622	34.24	57.20	59.27	41.52	26.95	-0.0342
184.510	40.21	410.74	11.787	0.013	24.53	25.42	83.88	-200.26	-2340.56	-1139.31	139.10	-56.13	0.1758	2.0544	34.21	57.18	59.29	41.55	26.93	-0.0350
184.520	40.22	410.74	11.805	0.009	24.54	25.43	83.88	-212.35	-2338.43	-1143.18	141.61	-51.40	0.1858	2.0455	34.20	57.18	59.42	41.52	26.93	-0.0350
184.530	40.23	411.01	11.827	-0.012	24.55	25.41	83.57	-218.12	-2314.60	-1145.44	146.23	-42.05	0.1904	2.0207	34.19	57.12	59.47	41.48	26.95	-0.0341
184.540	40.21	410.74	11.818	-0.023	24.55	25.42	83.12	-203.25	-2271.49	-1139.21	149.76	-24.21	0.1784	1.9939	34.14	57.14	59.48	41.49	26.94	-0.0341
184.550	40.21	411.01	11.824	-0.009	24.54	25.40	83.12	-163.44	-2216.28	-1120.80	148.05	0.21	0.1458	1.9774	34.13	57.18	59.48	41.49	26.93	-0.0339
184.560	40.20	411.01	11.859	-0.006	24.54	25.39	83.72	-119.17	-2156.86	-1102.05	143.44	22.40	0.1081	1.9571	34.10	57.32	59.48	41.55	26.94	-0.0333
184.570	40.19	411.01	11.844	-0.020	24.55	25.39	84.28	-90.43	-2110.44	-1079.58	134.58	34.05	0.0838	1.9549	34.08	57.41	59.53	41.60	26.95	-0.0329
184.580	40.17	411.35	11.853	-0.004	24.54	25.35	84.23	-85.75	-2091.40	-1070.79	126.63	33.32	0.0801	1.9531	34.07	57.54	59.56	41.72	26.93	-0.0319
184.590	40.16	411.21	11.852	-0.003	24.54	25.35	83.77	-94.26	-2103.40	-1066.88	116.99	25.29	0.0883	1.9715	34.08	57.66	59.64	41.82	26.88	-0.0319
184.600	40.14	411.21	11.879	0.016	24.54	25.34	83.22	-92.64	-2144.75	-1071.97	107.44	19.40	0.0864	2.0008	34.12	57.81	59.69	41.95	26.95	-0.0317
184.610	40.13	411.08	11.874	0.016	24.53	25.34	82.81	-74.68	-2207.33	-1082.55	100.86	18.62	0.0690	2.0390	34.14	57.80	59.79	42.01	26.94	-0.0320
184.620	40.12	410.80	11.891	0.015	24.54	25.35	83.12	-50.52	-2271.83	-1098.77	100.67	20.58	0.0460	2.0676	34.16	57.83	59.84	41.98	26.93	-0.0321
184.630	40.12	410.33	11.897	0.006	24.54	25.38	83.67	-37.59	-2326.35	-1113.12	107.45	20.63	0.0338	2.0899	34.19	57.92	59.90	41.95	26.94	-0.0329
184.640	40.12	410.05	11.920	0.012	24.54	25.39	84.03	-53.16	-2351.73	-1128.55	120.51	13.35	0.0471	2.0839	34.21	57.95	59.92	41.80	26.95	-0.0338
184.650	40.11	409.64	11.909	0.007	24.54	25.41	83.83	-92.95	-2338.78	-1131.97	134.62	1.37	0.0821	2.0661	34.19	57.92	60.01	41.75	26.93	-0.0343
184.660	40.11	409.57	11.916	0.004	24.54	25.42	83.27	-139.75	-2299.49	-1131.15	149.61	-10.84	0.1235	2.0329	34.19	57.92	60.06	41.71	26.93	-0.0345
184.670	40.11	409.16	11.890	0.004	24.54	25.44	82.76	-168.48	-2244.33	-1126.85	163.67	-15.32	0.1495	1.9917	34.19	57.93	60.11	41.70	26.95	-0.0355
184.680	40.11	409.30	11.871	0.010	24.54	25.44	82.66	-176.02	-2194.90	-1123.55	174.49	-11.98	0.1567	1.9535	34.18	57.93	60.14	41.69	26.95	-0.0353
184.690	40.11	409.30	11.862	0.003	24.54	25.44	83.27	-185.68	-2156.62	-1113.97	176.91	-10.28	0.1667	1.9360	34.16	57.87	60.21	41.70	26.93	-0.0352
184.700	40.09	409.23	11.822	-0.002	24.54	25.43	83.77	-218.75	-2133.82	-1102.72	169.65	-18.34	0.1984	1.9350	34.22	57.81	60.22	41.75	26.94	-0.0350
184.710	40.09	409.50	11.805	0.004	24.55	25.42	83.77	-267.60	-2134.90	-1092.85	153.32	-35.54	0.2449	1.9535	34.25	57.83	60.19	41.74	26.95	-0.0343
184.720	40.06	409.71	11.740	-0.000	24.55	25.39	83.47	-301.94	-2158.19	-1084.54	132.17	-50.42	0.2784	1.9900	34.29	57.90	60.19	41.78	26.93	-0.0333
184.730	40.06	409.85	11.685	-0.007	24.55	25.39	83.02	-301.24	-2200.22	-1081.33	110.98	-55.71	0.2786	2.0347	34.32	58.03	60.19	41.81	26.93	-0.0332
184.740	40.05	409.98	11.647	-0.002	24.54	25.38	83.02	-273.08	-2252.04	-1086.87	95.07	-51.97	0.2513	2.0720	34.33	58.14	60.17	41.87	26.94	-0.0330
184.750	40.06	409.98	11.596	-0.018	24.55	25.39	83.72	-243.96	-2302.07	-1095.94	85.66	-47.04	0.2226	2.1005	34.35	58.26	60.17	41.98	26.89	-0.0332
184.760	40.07	409.91	11.518	-0.015	24.55	25.41	84.13	-227.84	-2344.47	-1106.32	84.49	-44.32	0.2059	2.1192	34.36	58.38	60.22	41.96	26.91	-0.0338
184.770	40.08	409.71	11.474	0.007	24.54	25.43	84.13	-231.72	-2372.25	-1118.08	92.84	-45.39	0.2072	2.1217	34.37	58.39	60.27	41.94	26.88	-0.0351
184.780	40.09	409.44	11.419	0.017	24.53	25.46	83.72	-247.26	-2376.80	-1119.63	107.48	-48.14	0.2208	2.1228	34.38	58.45	60.25	41.79	26.91	-0.0364
184.790	40.10	409.16	11.325	-0.015	24.54	25.49	83.22	-265.76	-2339.77	-1120.40	131.23	-49.30	0.2372	2.0883	34.39	58.56	60.32	41.70	26.88	-0.0372
184.800	40.12	409.16	11.245	-0.000	24.54	25.51	83.27	-260.00	-2277.59	-1119.43	156.73	-40.20	0.2323	2.0346	34.43	58.60	60.37	41.60	26.88	-0.0380
184.810	40.13	409.09	11.173	0.017	24.54	25.53	83.83	-233.92	-2208.66	-1114.19	177.77	-23.05	0.2099	1.9823	34.45	58.68	60.43	41.54	26.93	-0.0389
184.820	40.15	409.37	11.115	0.012	24.54	25.53	84.18	-205.72	-2160.54	-1106.84	189.32	-3.03	0.1859	1.9520	34.44	58.72	60.54	41.54	26.93	-0.0390
184.830	40.16	409.98	11.014	-0.007	24.55	25.50	84.33	-189.58	-2146.58	-1105.23	188.60	14.32	0.1715	1.9422	34.45	58.81	60.53	41.56	26.93	-0.0375
184.840	40.17	410.19	10.948	-0.016	24.55	25.51	83.93	-193.93	-2167.65	-1108.54	178.13	24.58	0.1749	1.9554	34.47	58.78	60.58	41.66	26.93	-0.0376
184.850	40.19	410.46	10.878	0.006	24.54	25.50	83.32	-195.01	-2210.07	-1115.55	159.00	31.90	0.1748	1.9811	34.46	58.77	60.62	41.67	26.95	-0.0379
184.860	40.19	410.94	10.793	-0.010	24.55	25.48	83.27	-172.42	-2259.14	-1113.27	133.42	41.28	0.1549	2.0293	34.47	58.85	60.62	41.69	26.94	-0.0368
184.870	40.20	411.21	10.724	-0.020	24.55	25.48	83.88	-131.29	-2302.65	-1107.34	109.55	51.04	0.1186	2.0795	34.49	58.94	60.59	41.67	26.93	-0.0364
184.880	40.21	411.49	10.645	-0.009	24.55	25.47	84.43	-94.53	-2320.51	-1097.59	92.57	54.01	0.0861	2.1142	34.50	59.09	60.67	41.68	26.94	-0.0364
184.890	40.21	411.35	10.604	0.012	24.54	25.48	84.28	-88.06	-2313.15	-1087.58	87.27	43.99	0.0810	2.1269	34.50	59.29	60.70	41.68	26.95	-0.0371
184.900	40.20	411.49	10.514	-0.009	24.55	25.48	83.93	-117.50	-2284.12	-1084.33	96.60	21.91	0.1084	2.1065	34.52	59.50	60.74	41.63	26.93	-0.0367
184.910	40.21	411.62	10.462	0.003	24.54	25.48	83.37	-160.47	-2253.16	-1085.55	114.35	-2.25	0.1478	2.0756	34.54	59.65	60.83	41.60	26.93	-0.0370
184.920	40.21	411.56	10.386	-0.012	24.54	25.49	82.97	-193.68	-2229.48	-1086.02	134.84	-18.63	0.1783	2.0529	34.52	59.72	60.85	41.55	26.95	-0.0374
184.930	40.21	411.76	10.319	0.013	24.54	25.48	83.17	-201.12	-2221.60	-1091.75	154.24	-22.92	0.1842	2.0349	34.51	59.84	60.88	41.46	26.94	-0.0373
184.940	40.22	411.56	10.231	0.004	24.54	25.51	83.83	-192.05	-2232.28	-1095.97	166.52	-19.75	0.1752	2.0368	34.52	59.88	60.93	41.37	26.93	-0.0382
184.950	40.21	411.42	10.171	-0.000	24.54	25.52	84.13	-187.60	-2256.38	-1106.03	172.56	-16.71	0.1696	2.0401	34.52	59.99	61.04	41.29	26.93	-0.0383
184.960	40.21	411.62	10.092	-0.002	24.53	25.51	83.98	-201.95	-2294.57	-1119.67	172.21	-17.77	0.1804	2.0493	34.52	60.02	61.09	41.24	26.95	-0.0382
184.970	40.20	411.56	10.028	0.010	24.53	25.51	83.42	-227.66	-2333.00	-1131.45	167.11	-20.37	0.2012	2.0620	34.52	60.05	61.17	41.23	26.93	-0.0385
184.980	40.18	411.90	9.958	-0.006	24.54	25.49	83.17	-250.67	-2362.93	-1139.58	158.70	-19.71	0.2200	2.0735	34.52	60.02	61.19	41.23	26.93	-0.0373
184.990	40.19	412.03	9.883	0.004	24.53	25.49	83.57	-258.02	-2373.11	-1135.87	145.84	-13.96	0.2272	2.0893	34.52	60.03	61.22	41.28	26.95	-0.0375
185.000	40.21	411.97	9.800	0.012	24.54	25.51	84.13	-253.04	-2354.81	-1124.66	133.33	-5.61	0.2250	2.0938	34.55	60.09	61.27	41.35	26.95	-0.0381
185.010	40.21	412.17	9.718	0.019	24.53	25.51	84.43	-243.01	-2314.93	-1107.31	123.76	1.10	0.2195	2.0906	34.55	60.12	61.25	41.38	26.93	-0.0383
185.020	40.21	412.45	9.652	0.007	24.54	25.49	84.18	-232.76	-2258.02	-1084.38	118.52	3.97	0.2147	2.0823	34.56	60.23	61.27	41.43	26.93	-0.0376
185.030	40.22	412.72	9.551	0.017	24.53	25.49	83.67	-224.61	-2203.27	-1070.39	120.23	3.01	0.2098	2.0584	34.59	60.35	61.33	41.50	26.95	-0.0376
185.040	40.21	412.79	9.464	0.010	24.54	25.49	83.22	-221.24	-2170.43	-1062.29	124.47	-1.52	0.2083	2.0432	34.62	60.50	61.40	41.49	26.93	-0.0375
185.050	40.21	413.06	9.391	-0.013	24.54	25.48	83.72	-212.45	-2173.43	-1063.23	130.59	-3.84	0.1998	2.0442	34.64	60.60	61.41	41.46	26.93	-0.0368
185.060	40.21	413.06	9.306	-0.003	24.54	25.48	84.33	-202.46	-2218.51	-1074.41	135.08	-4.04	0.1884	2.0649	34.66	60.63	61.44	41.39	26.95	-0.0369
185.070	40.19	413.06	9.246	0.001	24.54	25.47	84.48	-196.66	-2288.53	-1090.15	138.40	-3.27	0.1804	2.0993	34.66	60.69	61.48	41.27	26.94	-0.0367
185.080	40.17	412.92	9.149	0.009	24.54	25.48	84.28	-195.38	-2368.33	-1107.17	139.92	-3.43	0.1765	2.1391	34.65	60.70	61.48	41.13	26.92	-0.0369
185.090	40.15	412.99	9.073	-0.025	24.55	25.46	83.72	-202.31	-2426.18	-1121.31	141.76	-5.81	0.1804	2.1637	34.66	60.72	61.44	41.03	26.93	-0.0360
185.100	40.14	413.13	9.000	-0.015	24.54	25.46	83.17	-208.82	-2452.60	-1127.46	143.73	-7.00	0.1852	2.1753	34.65	60.78	61.48	40.97	26.90	-0.0360
185.110	40.14	413.40	8.908	-0.004	24.54	25.44	83.17	-214.20	-2443.55	-1136.30	151.62	-4.81	0.1885	2.1504	34.62	60.75	61.51	40.95	26.88	-0.0356
185.120	40.13	413.74	8.822	-0.002	24.54	25.42	83.62	-212.72	-2406.64	-1140.90	162.16	3.00	0.1864	2.1094	34.61	60.67	61.52	40.96	26.93	-0.0348
185.130	40.12	413.68	8.772	0.010	24.53	25.42	84.13	-211.76	-2349.10	-1130.89	167.80	12.57	0.1873	2.0772	34.61	60.64	61.56	41.00	26.94	-0.0352
185.140	40.13	413.81	8.677	0.010	24.53	25.43	84.28	-212.67	-2281.86	-1114.12	167.52	20.04	0.1909	2.0481	34.60	60.64	61.52	41.08	26.94	-0.0352
185.150	40.13	413.95	8.615	0.006	24.53	25.43	83.67	-218.31	-2228.59	-1094.53	159.97	22.42	0.1995	2.0361	34.60	60.73	61.57	41.09	26.93	-0.0351
185.160	40.14	414.50	8.535	0.012	24.53	25.40	83.12	-221.44	-2200.46	-1078.62	148.90	20.78	0.2053	2.0401	34.61	60.79	61.57	41.10	26.93	-0.0343
185.170	40.14	414.84	8.443	-0.015	24.54	25.39	82.81	-221.69	-2209.48	-1067.47	134.43	15.72	0.2077	2.0698	34.61	60.88	61.59	41.17	26.95	-0.0334
185.180	40.14	414.98	8.374	-0.004	24.54	25.38	83.12	-220.27	-2246.61	-1067.30	122.09	7.95	0.2064	2.1050	34.64	61.02	61.59	41.18	26.94	-0.0334
185.190	40.13	415.04	8.278	-0.010	24.54	25.38	83.88	-218.64	-2308.47	-1073.63	112.13	-0.44	0.2036	2.1502	34.67	61.17	61.64	41.20	26.92	-0.0331
185.200	40.12	415.11	8.218	-0.013	24.54	25.37	84.03	-216.92	-2375.07	-1083.40	108.25	-6.79	0.2002	2.1922	34.71	61.30	61.60	41.12	26.94	-0.0330
185.210	40.11	414.98	8.145	-0.015	24.54	25.38	83.83	-217.78	-2429.72	-1098.72	113.07	-10.74	0.1982	2.2114	34.71	61.29	61.59	41.04	26.95	-0.0331
185.220	40.10	414.98	8.054	-0.012	24.54	25.38	83.47	-219.00	-2460.68	-1109.74	124.15	-12.15	0.1973	2.2173	34.72	61.30	61.54	40.92	26.96	-0.0334
185.230	40.11	414.98	7.979	-0.019	24.54	25.39	83.17	-224.37	-2453.26	-1115.93	139.96	-13.30	0.2011	2.1984	34.71	61.33	61.59	40.84	26.96	-0.0335
185.240	40.12	414.84	7.908	0.007	24.53	25.41	83.52	-232.83	-2414.32	-1118.03	155.69	-13.61	0.2082	2.1594	34.71	61.33	61.57	40.82	26.96	-0.0346
185.250	40.13	415.25	7.821	0.019	24.52	25.40	84.13	-240.12	-2362.79	-1116.14	169.86	-11.25	0.2151	2.1169	34.72	61.32	61.67	40.78	26.98	-0.0344
185.260	40.15	415.39	7.723	-0.010	24.54	25.41	84.28	-247.60	-2319.94	-1114.83	180.49	-5.90	0.2221	2.0810	34.70	61.24	61.70	40.84	26.94	-0.0342
185.270	40.15	415.59	7.666	0.006	24.53	25.40	84.03	-247.87	-2297.92	-1114.80	183.47	3.14	0.2223	2.0613	34.69	61.18	61.70	40.86	26.98	-0.0343
185.280	40.16	415.80	7.604	0.009	24.53	25.39	83.47	-247.11	-2295.40	-1115.40	177.33	10.92	0.2215	2.0579	34.66	61.12	61.70	40.95	26.96	-0.0340
185.290	40.17	416.07	7.504	-0.013	24.54	25.39	82.86	-241.77	-2309.48	-1106.53	160.09	16.48	0.2185	2.0871	34.67	61.11	61.72	41.02	26.95	-0.0338
185.300	40.18	416.14	7.432	-0.000	24.53	25.40	82.86	-237.10	-2332.33	-1098.97	139.50	17.21	0.2157	2.1223	34.66	61.15	61.73	41.05	26.93	-0.0339
185.310	40.18	416.68	7.321	-0.007	24.54	25.37	83.32	-227.18	-2354.90	-1090.61	120.11	15.92	0.2083	2.1592	34.67	61.21	61.70	41.12	26.95	-0.0327
185.320	40.18	416.75	7.250	-0.015	24.54	25.37	83.93	-216.46	-2369.66	-1086.36	107.74	11.96	0.1993	2.1813	34.66	61.26	61.72	41.16	26.94	-0.0327
185.330	40.18	416.82	7.169	-0.022	24.54	25.37	83.83	-209.96	-2373.11	-1079.08	102.25	6.39	0.1946	2.1992	34.67	61.38	61.75	41.20	26.93	-0.0327
185.340	40.19	416.62	7.115	0.001	24.53	25.39	83.52	-206.83	-2372.57	-1078.03	105.16	1.65	0.1919	2.2008	34.70	61.46	61.73	41.22	26.93	-0.0338
185.350	40.19	416.96	7.027	0.009	24.53	25.38	82.86	-207.56	-2368.18	-1079.21	115.91	-1.42	0.1923	2.1944	34.75	61.51	61.73	41.16	26.95	-0.0334
185.360	40.20	416.68	6.916	0.015	24.53	25.40	82.46	-210.51	-2365.06	-1086.17	131.93	-2.36	0.1938	2.1774	34.80	61.54	61.76	41.06	26.93	-0.0344
185.370	40.21	416.62	6.865	0.012	24.53	25.42	82.91	-222.16	-2365.29	-1094.32	148.84	-4.75	0.2030	2.1614	34.85	61.52	61.76	40.90	26.93	-0.0351
185.380	40.22	416.62	6.760	0.007	24.53	25.43	83.52	-235.41	-2371.16	-1101.10	160.99	-6.91	0.2138	2.1535	34.92	61.55	61.76	40.77	26.95	-0.0354
185.390	40.22	416.89	6.694	0.007	24.53	25.42	83.77	-251.13	-2379.98	-1113.37	170.19	-8.43	0.2256	2.1376	34.97	61.54	61.81	40.64	26.90	-0.0352
185.400	40.24	417.16	6.615	-0.010	24.53	25.42	83.72	-264.05	-2397.11	-1121.43	172.50	-6.65	0.2355	2.1375	35.00	61.49	61.81	40.58	26.93	-0.0348
185.410	40.26	417.44	6.533	-0.015	24.54	25.42	83.17	-267.86	-2415.21	-1130.01	171.23	0.13	0.2370	2.1373	35.02	61.42	61.80	40.54	26.93	-0.0346
185.420	40.27	417.57	6.450	-0.003	24.53	25.42	82.56	-265.32	-2428.76	-1131.70	164.15	8.84	0.2344	2.1461	35.05	61.26	61.73	40.58	26.95	-0.0349
185.430	40.27	417.92	6.403	0.015	24.53	25.40	82.61	-256.36	-2425.82	-1123.47	151.76	16.88	0.2282	2.1592	35.09	61.27	61.70	40.66	26.94	-0.0343
185.440	40.26	418.19	6.312	0.003	24.53	25.38	83.17	-246.57	-2403.82	-1109.65	139.25	21.20	0.2222	2.1663	35.08	61.24	61.64	40.68	26.93	-0.0335
185.450	40.27	418.53	6.235	0.004	24.53	25.37	83.77	-241.07	-2368.70	-1090.31	127.97	20.29	0.2211	2.1725	35.05	61.24	61.57	40.70	26.94	-0.0333
185.460	40.27	418.39	6.151	-0.010	24.53	25.38	83.67	-233.67	-2328.40	-1074.46	122.08	16.88	0.2175	2.1670	35.06	61.30	61.64	40.76	26.95	-0.0335
185.470	40.27	418.87	6.062	0.003	24.53	25.36	83.42	-233.40	-2298.70	-1068.09	121.45	9.97	0.2185	2.1522	35.04	61.39	61.64	40.82	26.93	-0.0328
185.480	40.27	418.74	5.970	-0.015	24.53	25.37	82.97	-236.27	-2290.75	-1066.13	124.50	3.52	0.2216	2.1487	35.04	61.51	61.59	40.82	26.93	-0.0330
185.490	40.28	418.74	5.899	0.017	24.52	25.38	83.12	-238.72	-2313.17	-1074.56	129.75	-0.56	0.2222	2.1527	35.05	61.51	61.56	40.79	26.95	-0.0341
185.500	40.27	418.94	5.821	0.001	24.53	25.36	83.67	-244.83	-2356.49	-1087.19	136.81	-3.35	0.2252	2.1675	35.02	61.51	61.54	40.69	26.94	-0.0330
185.510	40.27	418.74	5.743	-0.000	24.53	25.38	84.23	-250.71	-2407.61	-1104.10	144.50	-4.69	0.2271	2.1806	35.01	61.55	61.48	40.57	26.92	-0.0337
185.520	40.26	418.74	5.681	0.009	24.52	25.38	84.18	-258.79	-2451.25	-1120.52	151.31	-6.12	0.2310	2.1876	35.01	61.49	61.43	40.46	26.94	-0.0338
185.530	40.24	419.01	5.602	-0.000	24.53	25.35	83.83	-267.70	-2476.04	-1127.98	154.95	-7.06	0.2373	2.1951	35.02	61.46	61.43	40.36	26.95	-0.0327
185.540	40.22	419.15	5.505	0.007	24.52	25.34	83.17	-272.19	-2476.73	-1133.18	159.43	-4.84	0.2402	2.1856	35.01	61.42	61.36	40.31	26.93	-0.0322
185.550	40.20	419.56	5.442	-0.010	24.53	25.30	83.32	-266.45	-2460.52	-1136.64	165.01	2.79	0.2344	2.1647	35.01	61.35	61.35	40.30	26.93	-0.0307
185.560	40.19	419.56	5.341	0.010	24.52	25.30	83.93	-257.46	-2426.74	-1136.08	168.40	12.71	0.2266	2.1361	35.01	61.17	61.35	40.35	26.94	-0.0308
185.570	40.18	419.76	5.255	-0.000	24.52	25.28	84.28	-248.08	-2384.44	-1122.75	164.77	21.30	0.2210	2.1238	34.99	61.00	61.31	40.44	26.94	-0.0300
185.580	40.16	420.04	5.197	0.016	24.51	25.26	84.28	-242.00	-2341.84	-1106.85	156.38	26.08	0.2186	2.1158	34.97	60.99	61.23	40.50	26.93	-0.0294
185.590	40.14	420.31	5.116	0.006	24.52	25.23	83.72	-238.61	-2309.41	-1091.95	144.65	26.68	0.2185	2.1149	34.96	60.97	61.23	40.54	26.94	-0.0282
185.600	40.14	420.24	5.024	-0.019	24.54	25.24	83.17	-233.86	-2293.45	-1077.28	131.78	24.65	0.2171	2.1289	34.97	61.00	61.27	40.57	26.95	-0.0279
185.610	40.14	420.86	4.936	-0.004	24.53	25.20	82.81	-231.98	-2298.69	-1073.86	122.10	19.66	0.2160	2.1406	34.96	60.99	61.31	40.59	26.93	-0.0268
185.620	40.14	420.79	4.859	0.012	24.52	25.21	83.17	-232.42	-2325.37	-1078.10	115.88	13.57	0.2156	2.1569	34.96	61.08	61.28	40.59	26.92	-0.0275
185.630	40.14	420.79	4.786	-0.015	24.53	25.21	83.62	-235.02	-2365.31	-1088.99	115.15	8.92	0.2158	2.1720	34.96	61.11	61.31	40.56	26.90	-0.0270
